,Unnamed: 0,Lat,Lon,GFDL Std Fugacity Detrended,SOCAT Std Fugacity Detrended,GFDL Std pH Detrended,SOCAT Std pH Detrended,GFDL Std Omega Detrended,SOCAT Std Omega Detrended,Z
1968,1968,32.5,142.5,38.782259227576304,15.355,0.0408737359783559,0.018507,0.1915798002925387,0.17114,6338.3916015625
1969,1969,32.5,143.5,39.31210277496012,16.507,0.0412836140959671,0.019922,0.1954405044456481,0.20272,5455.89990234375
1970,1970,32.5,144.5,39.8525439780498,24.089,0.0416604709930596,0.027495,0.2005921838022839,0.18105,5685.9375
1971,1971,32.5,145.5,40.930492183397305,27.323,0.042431246358847,0.031519,0.2035447903662946,0.2192,5808.79833984375
1972,1972,32.5,146.5,41.81243379593907,23.032,0.0430064251191868,0.026539,0.2065236690605379,0.18689,5944.82568359375
1973,1973,32.5,147.5,41.926953281132384,28.489,0.0428544534287922,0.032036,0.2115594767001962,0.20289,6022.0263671875
1974,1974,32.5,148.5,41.57990885974882,26.989,0.0422624657384876,0.03043,0.2177226595096998,0.2222,5239.3779296875
1975,1975,32.5,149.5,41.336001303610864,24.828,0.0417461358016475,0.02788,0.2236220694328888,0.1911,5840.3505859375
1976,1976,32.5,150.5,41.23882032723905,33.862,0.0413893973670113,0.03772,0.2269645448909177,0.23797,5855.7041015625
1977,1977,32.5,151.5,41.10778507039163,33.299,0.0411068979478275,0.037164,0.2277212218176815,0.2706,5812.01708984375
1978,1978,32.5,156.5,39.90246224522626,20.236,0.0398032750715206,0.023319,0.2190773280273532,0.24292,4467.57373046875
1979,1979,32.5,159.5,40.15526953949194,34.236,0.0397907500762384,0.036965,0.2222216943901927,0.20407,3952.120361328125
1980,1980,32.5,160.5,40.16885843416576,35.424,0.0397373252615105,0.038451,0.2239558029407616,0.20368,5192.35400390625
1981,1981,32.5,161.5,40.18635657523907,9.6037,0.039714721543187,0.010446,0.2252358750336006,0.11508,5767.76123046875
1982,1982,32.5,162.5,40.05390995917251,1.5391,0.0395782441206443,0.0015901,0.2250522721664948,0.028929,6022.81494140625
1983,1983,32.5,164.5,39.592167181355634,16.524,0.0392257716779356,0.017906,0.2209480475475094,0.18094,6202.0732421875
1984,1984,32.5,165.5,39.14992801622253,28.463,0.038791988718512,0.030338,0.224283615825416,0.20617,6158.6376953125
1985,1985,32.5,175.5,37.660129449207794,37.235,0.0372425347273634,0.039423,0.2175771285145229,0.26677,5161.904296875
1986,1986,32.5,178.5,37.60685081199385,11.647,0.0371483983697712,0.013363,0.2161740863644434,0.17232,5094.03955078125
1987,1987,32.5,179.5,37.81823154662087,12.726,0.0373185822585585,0.014144,0.2138906524131344,0.16875,5123.12548828125
1988,1988,32.5,180.5,38.01408039813225,4.8541,0.0374600969321952,0.0049815,0.2096786140117871,0.12057,5215.810546875
1989,1989,32.5,181.5,38.16449068391437,10.016,0.0375473354402728,0.010244,0.2069329640681865,0.11218,5319.7529296875
1990,1990,32.5,186.5,39.87752454907567,7.4119,0.0388745392641708,0.0079368,0.2057107060039251,0.10377,5546.0830078125
1991,1991,32.5,187.5,39.94727569809403,31.168,0.0389436242175692,0.032035,0.2055314064567514,0.12494,5535.15185546875
1992,1992,32.5,188.5,39.92350860768721,34.82,0.0388762669349119,0.036022,0.2063733763456246,0.13219,5599.31884765625
1993,1993,32.5,205.5,38.37627969636193,28.401,0.0363934207832603,0.028459,0.2075444199944066,0.15796,5540.8583984375
1994,1994,32.5,218.5,33.43442890465322,29.024,0.0314233409208586,0.027662,0.1731785008141446,0.12423,5163.89892578125
1995,1995,32.5,219.5,32.952568757773044,6.7364,0.0309111738207877,0.0067675,0.1676591122504443,0.16021,5130.74658203125
1996,1996,32.5,220.5,32.50682003039139,5.7912,0.030413748377516,0.0058109,0.1592208854202272,0.1403,5005.34716796875
1997,1997,32.5,222.5,32.00328705988226,17.488,0.0299737256126523,0.018058,0.1447308256153292,0.15802,4793.744140625
1998,1998,32.5,223.5,31.82464544775157,11.174,0.0298571896683883,0.011366,0.1400620461233548,0.081454,4669.95849609375
1999,1999,32.5,226.5,30.35802724451589,15.052,0.0285073272445249,0.014734,0.1330513440847278,0.1202,4619.029296875
2000,2000,32.5,229.5,29.093108683396476,25.306,0.0275092810515254,0.024707,0.116428304630374,0.097811,4325.671875
2001,2001,32.5,230.5,28.74204473864461,23.448,0.0271657395566057,0.022645,0.1174317854392582,0.080724,4441.38134765625
2002,2002,32.5,231.5,28.4457832505958,15.239,0.0270155110593775,0.014344,0.11729178727037,0.10963,4436.25390625
2003,2003,32.5,236.5,21.949042404144905,9.4106,0.0211156892505381,0.0094847,0.1359024780547791,0.050476,4236.6640625
2004,2004,32.5,240.5,26.44886283773432,9.0848,0.0254066488385588,0.0090135,0.1422017648166065,0.12596,1193.2813720703125
2005,2005,32.5,241.5,30.43168353065477,11.022,0.0289835989125806,0.010895,0.1366523203408944,0.13208,1124.0494384765625
2006,2006,32.5,242.5,38.7625934292434,19.303,0.0364659035675061,0.019225,0.1373482583549268,0.15923,980.2434692382812
2007,2007,32.5,280.5,51.1212220531671,55.918,0.0538875869518636,0.059024,0.3166655106552777,0.59207,34.091522216796875
2008,2008,32.5,281.5,33.23197018951132,37.206,0.0341237572320167,0.039167,0.1643478710945027,0.26419,218.87640380859375
2009,2009,32.5,282.5,27.54086145338544,24.089,0.0278681163051228,0.026032,0.1361206452907039,0.15603,522.3223876953125
2010,2010,32.5,283.5,26.508056354647195,13.077,0.0267029325330819,0.013485,0.1456258463039278,0.10905,1629.6458740234375
2011,2011,32.5,285.5,29.204716891250484,29.35,0.0299128046141018,0.029868,0.1358076010985063,0.19832,4586.14404296875
2012,2012,32.5,286.5,29.309228772811466,29.078,0.0304601682886335,0.031189,0.1370766914086866,0.15066,5102.20947265625
2013,2013,32.5,288.5,30.963977194545723,34.759,0.0323123481957059,0.035056,0.1497111418517049,0.099842,5389.71435546875
2014,2014,32.5,290.5,33.96148357481135,14.721,0.0350097508025233,0.018145,0.1544629814041341,0.14728,5355.0400390625
2015,2015,32.5,295.5,36.2878794988532,32.775,0.0362420770201807,0.032716,0.1864666495970686,0.16002,3244.505615234375
2016,2016,32.5,307.5,40.979624390599234,18.404,0.0399243269376248,0.020589,0.1745501529821495,0.13171,5414.810546875
2017,2017,32.5,308.5,41.02323120720264,30.417,0.0398676380340788,0.031693,0.1767099137351947,0.13445,5368.2578125
2018,2018,32.5,319.5,43.19520529003128,22.519,0.0408695424037358,0.021887,0.1593283425283683,0.22372,2605.22998046875
2019,2019,32.5,320.5,42.88064554311516,36.541,0.0405566857958853,0.035388,0.158083796002253,0.18204,2625.46435546875
2020,2020,32.5,321.5,42.68473475504236,33.238,0.0402622692840253,0.032631,0.1607268324254797,0.12507,3149.056640625
2021,2021,32.5,322.5,42.39460961605048,17.849,0.0399363414845366,0.018945,0.1581096317993212,0.13496,3283.73291015625
2022,2022,32.5,323.5,42.09884073549758,17.219,0.0396815198269414,0.017576,0.1530714255073069,0.16933,3424.853271484375
2023,2023,32.5,324.5,41.81798794493884,19.357,0.0393671745653192,0.019784,0.153472116605544,0.19839,3573.4794921875
2024,2024,32.5,325.5,41.571314567253545,14.422,0.0390915406776981,0.015243,0.1517804298848539,0.1374,3670.199951171875
2025,2025,32.5,326.5,41.08582882474451,10.266,0.0385798072879652,0.01108,0.1508013582512868,0.10684,3790.356201171875
2026,2026,32.5,327.5,40.499648602984905,15.103,0.0379999442226283,0.015606,0.1473540285357608,0.13325,3803.403076171875
2027,2027,32.5,328.5,39.71899678719692,19.097,0.0372609107514465,0.018999,0.1405773975825972,0.14498,3681.74072265625
2028,2028,32.5,329.5,38.97584670337607,29.286,0.0364993361778883,0.028276,0.1374744925096401,0.13627,3563.357177734375
2029,2029,32.5,330.5,38.33641049700488,28.213,0.0358616681157034,0.027543,0.1354452533638137,0.12318,3587.40966796875
2030,2030,32.5,345.5,29.45728773010555,16.441,0.0284941017147129,0.017097,0.1265673463354254,0.1385,4352.6787109375
2031,2031,32.5,346.5,27.68636874978986,18.881,0.0267208630144571,0.020105,0.1220541515558802,0.13709,4033.18505859375
2032,2032,32.5,349.5,19.79500441150762,19.462,0.0194478855707086,0.01951,0.1099569722216742,0.13725,3254.04638671875
2033,2033,32.5,350.5,18.927527202026045,18.182,0.0187724299097536,0.017267,0.0994649475057619,0.11345,690.0703735351562
2034,2034,33.5,133.5,26.73642034596734,12.25,0.0299740944240884,0.013665,0.185957577863546,0.17134,315.4748229980469
2035,2035,33.5,134.5,25.045581582005088,16.987,0.0293704342028916,0.020299,0.2033767233500273,0.21653,662.0443725585938
2036,2036,33.5,135.5,23.695249651375388,25.252,0.0268960389506028,0.029169,0.2023623567050447,0.22297,1232.91455078125
2037,2037,33.5,136.5,25.946744440525315,29.928,0.0289828545408951,0.033615,0.20574047240017,0.29488,2008.730224609375
2038,2038,33.5,137.5,26.85525983993455,18.484,0.0296804766552799,0.021459,0.2114689467147006,0.24605,3059.10791015625
2039,2039,33.5,138.5,27.71011805449001,15.501,0.0303440402338197,0.017819,0.2175718004322557,0.21503,2657.99267578125
2040,2040,33.5,139.5,28.17712021629973,27.434,0.0307253418582837,0.026629,0.2247675807178011,0.44495,1093.048095703125
2041,2041,33.5,140.5,28.374877217115536,20.704,0.0308032166964911,0.024425,0.2350824302953551,0.21321,1339.7274169921875
2042,2042,33.5,141.5,30.519741876704,21.014,0.0329166950792083,0.024913,0.2295290185739194,0.21347,5243.4033203125
2043,2043,33.5,142.5,33.316297944549895,22.975,0.0356112364538115,0.026661,0.2144542498883899,0.1951,6179.64453125
2044,2044,33.5,143.5,34.34375612699868,24.486,0.0365895691590005,0.02783,0.2123320755196387,0.20459,5240.525390625
2045,2045,33.5,144.5,34.63551677891682,27.832,0.0368656703278108,0.03159,0.217221972343286,0.2356,5659.1142578125
2046,2046,33.5,145.5,35.7489021560881,32.238,0.0377410088417108,0.036266,0.2197259781994939,0.25839,5728.8251953125
2047,2047,33.5,146.5,36.81619580127034,26.243,0.0384809371016687,0.029965,0.2210219126480391,0.20393,5777.34814453125
2048,2048,33.5,147.5,37.30124163200854,17.895,0.0387151749944976,0.021031,0.2228660383797269,0.20843,5984.26171875
2049,2049,33.5,148.5,37.29568769044241,13.756,0.0385593660175249,0.015882,0.2256706826714239,0.2038,6180.81494140625
2050,2050,33.5,149.5,37.34738308107442,25.848,0.0384479635694191,0.028951,0.2277635748355227,0.19485,6117.47998046875
2051,2051,33.5,150.5,37.49982136029908,35.825,0.0383715497121566,0.038328,0.2299399065197017,0.21267,6061.1708984375
2052,2052,33.5,151.5,37.78209909748843,31.391,0.0384426448571751,0.034338,0.2297498554356075,0.20386,5955.326171875
2053,2053,33.5,152.5,37.7715222552957,28.133,0.0382827371974387,0.032292,0.2285835015066304,0.23687,5973.00927734375
2054,2054,33.5,153.5,37.40166908670916,27.31,0.0377736654451336,0.031146,0.2282980053335689,0.22249,5878.4521484375
2055,2055,33.5,154.5,37.22996730456187,28.343,0.0374718257740515,0.031563,0.2266885676564775,0.23399,5720.3759765625
2056,2056,33.5,159.5,36.763242329685966,22.37,0.0369118884086081,0.02353,0.2245971536848522,0.11244,3593.286376953125
2057,2057,33.5,161.5,37.22025591559216,18.989,0.0371827837652549,0.022557,0.2286472098173207,0.23581,5442.0361328125
2058,2058,33.5,162.5,37.17753375944024,16.749,0.0370426501792257,0.020997,0.2310019687003253,0.24253,5985.6884765625
2059,2059,33.5,163.5,36.92045942178991,23.591,0.0367667842119961,0.027692,0.2307973827304563,0.2875,6175.345703125
2060,2060,33.5,164.5,36.54366382082879,31.272,0.0364005832487001,0.034945,0.2306660546766853,0.23583,6170.3583984375
2061,2061,33.5,165.5,36.2092664313901,28.34,0.0360536611652267,0.030691,0.2318669259904376,0.19141,6060.6845703125
2062,2062,33.5,169.5,35.31160579104737,14.006,0.0350851512803446,0.01527,0.2355955345225067,0.16923,5694.54296875
2063,2063,33.5,170.5,35.28369776200209,15.171,0.0350676535469257,0.017207,0.2334798463959858,0.20154,5717.51220703125
2064,2064,33.5,174.5,35.58971394619633,38.105,0.0353027125349452,0.039849,0.2324272289765568,0.19815,3904.298583984375
2065,2065,33.5,175.5,35.5425602029108,8.9683,0.0352490864483898,0.0091672,0.2325772608344073,0.095591,3448.691650390625
2066,2066,33.5,178.5,35.67535743072449,20.38,0.0353325704752922,0.022896,0.2251062615163392,0.23651,3084.4912109375
2067,2067,33.5,182.5,36.45251308847112,10.962,0.0361180415407462,0.012046,0.2092328256114916,0.12173,5017.89892578125
2068,2068,33.5,183.5,36.81183266280206,12.696,0.036400090199519,0.013822,0.2088420205998251,0.13454,4366.1591796875
2069,2069,33.5,184.5,37.205117486740725,10.934,0.0366324117538716,0.011848,0.211036391557885,0.14272,4487.22265625
2070,2070,33.5,185.5,37.77428708324612,9.1463,0.0370388325665087,0.009811,0.2123963340556111,0.14785,5577.63916015625
2071,2071,33.5,186.5,38.1624457205139,4.3776,0.0373451217005175,0.004657,0.2146646086249278,0.084753,5630.45556640625
2072,2072,33.5,187.5,38.41353555333886,5.8323,0.0375561673352523,0.0061148,0.2146622980040299,0.10804,5649.62646484375
2073,2073,33.5,188.5,38.72094976658775,6.3885,0.0378244196664983,0.0066483,0.2135022511858877,0.094516,5718.14892578125
2074,2074,33.5,191.5,39.671247531496185,4.3096,0.0384710260739009,0.0046646,0.2205941915930313,0.097832,5666.3798828125
2075,2075,33.5,201.5,41.2953476510384,30.67,0.0391197248087006,0.030923,0.2168361889681767,0.25497,5890.07177734375
2076,2076,33.5,202.5,41.094415551756576,28.703,0.0388088819964395,0.029079,0.216201322479321,0.21123,5874.32275390625
2077,2077,33.5,203.5,40.82028190348768,32.416,0.0384895722658934,0.032525,0.216955404116398,0.21093,5802.4482421875
2078,2078,33.5,204.5,40.74654450303457,32.635,0.0384194665925051,0.032505,0.2152967206808138,0.22046,5747.69482421875
2079,2079,33.5,205.5,40.72111886806503,28.42,0.0384601017242029,0.029051,0.205448836332779,0.22316,5596.4169921875
2080,2080,33.5,217.5,35.68587667800828,31.716,0.0332688300524605,0.030018,0.1664742734061314,0.18056,5265.89404296875
2081,2081,33.5,218.5,35.37023422728941,30.244,0.0330436432492576,0.029411,0.168885615243305,0.16126,5215.01904296875
2082,2082,33.5,222.5,33.66621377846566,15.297,0.0314366425402036,0.014625,0.1411870732057132,0.12168,4998.466796875
2083,2083,33.5,223.5,33.39120038245786,23.819,0.0312853902184327,0.022695,0.1359765929026769,0.14522,4971.78759765625
2084,2084,33.5,224.5,33.03439589565903,22.966,0.031081379372132,0.021825,0.132181609309578,0.10428,4982.783203125
2085,2085,33.5,226.5,31.945763748251448,25.925,0.0300501741338094,0.02523,0.1337494798333502,0.1229,4977.734375
2086,2086,33.5,229.5,30.53977643029522,19.042,0.0288878488242422,0.018412,0.1262833278611031,0.089028,4793.12060546875
2087,2087,33.5,230.5,30.16717481958112,22.132,0.0285696415160232,0.021399,0.1213268359015437,0.10922,4627.28466796875
2088,2088,33.5,231.5,29.573836281047186,22.284,0.0281215958734291,0.021221,0.1165314250533696,0.099135,4583.56298828125
2089,2089,33.5,232.5,28.46216363706966,16.022,0.0272626102084971,0.015092,0.1122932616425282,0.089032,4462.87646484375
2090,2090,33.5,233.5,26.65688162245335,12.42,0.02558198622406,0.010861,0.11792483662625,0.099463,4437.16162109375
2091,2091,33.5,234.5,24.663296053383338,3.053,0.0236414791739888,0.0031635,0.127107008843486,0.026078,4499.22509765625
2092,2092,33.5,235.5,22.90103754876171,11.761,0.0219590763790676,0.011271,0.1351838577102062,0.045803,4440.5009765625
2093,2093,33.5,237.5,20.78285881848777,16.317,0.0201044963951565,0.015827,0.1310923498324678,0.089354,4106.48046875
2094,2094,33.5,238.5,24.53910644741339,9.9327,0.023699803479004,0.010251,0.1316447096126223,0.098587,3566.963134765625
2095,2095,33.5,239.5,28.79096273415775,28.673,0.0277335058642572,0.027097,0.1256813316176336,0.19797,1596.4586181640625
2096,2096,33.5,240.5,32.42826417771463,16.687,0.0310109890200316,0.01617,0.1268244224480828,0.16166,784.9014282226562
2097,2097,33.5,241.5,38.98514403365213,21.277,0.036782891787833,0.021418,0.1489355518458125,0.21054,718.4608764648438
2098,2098,33.5,281.5,52.83475367060745,52.081,0.0582722952474632,0.055269,0.4434610726160139,0.41625,19.582717895507812
2099,2099,33.5,282.5,40.29987620669508,39.454,0.0432576089718927,0.043091,0.2462649952308491,0.22758,69.955322265625
2100,2100,33.5,283.5,28.46967343671788,15.565,0.0292969001295613,0.016234,0.1564966686283436,0.14394,551.5149536132812
2101,2101,33.5,284.5,25.943650897274328,11.453,0.0263687884406748,0.01193,0.1569862417312514,0.13653,3072.107666015625
2102,2102,33.5,285.5,26.676453239806943,15.116,0.0272522598433139,0.014791,0.1555063146841799,0.18239,4191.36279296875
2103,2103,33.5,286.5,27.08769480364341,27.767,0.0280566642769912,0.030505,0.1544282746978856,0.17562,4732.74169921875
2104,2104,33.5,288.5,26.79671189559295,32.202,0.0280858793606619,0.033437,0.1740856408253312,0.15974,5318.7060546875
2105,2105,33.5,289.5,27.572685337643392,19.762,0.0288019053248762,0.022553,0.1789741413732916,0.18244,5387.35986328125
2106,2106,33.5,293.5,30.70417274613453,27.186,0.0313987237308097,0.027834,0.196504295627121,0.17349,5070.90625
2107,2107,33.5,304.5,37.10326647431552,32.199,0.0365588369266573,0.033343,0.2055978042578917,0.18917,5558.91455078125
2108,2108,33.5,313.5,41.0507593755685,18.361,0.0396502997251091,0.022183,0.1891092495591511,0.15344,4723.39794921875
2109,2109,33.5,314.5,41.4230755869948,19.058,0.0398532804309301,0.021744,0.18949997443692,0.2039,4493.96630859375
2110,2110,33.5,315.5,41.80063516043949,24.412,0.0401073279317551,0.025342,0.1852503560807093,0.22884,4065.490966796875
2111,2111,33.5,316.5,42.16290270435543,8.1051,0.0403463968297655,0.0094866,0.183635773387793,0.11891,3924.483642578125
2112,2112,33.5,317.5,42.48085140539066,22.144,0.0405518832156415,0.021742,0.1823287836745769,0.17003,3829.718994140625
2113,2113,33.5,331.5,39.22392937703109,29.725,0.0369030871456501,0.028531,0.1405468967471268,0.13745,2852.835205078125
2114,2114,33.5,343.5,31.85187269455232,8.3796,0.0304776715661101,0.01095,0.143331373660363,0.090107,3346.85986328125
2115,2115,33.5,346.5,29.669716031603816,19.427,0.0285201576254616,0.020814,0.1441085364216132,0.13181,4417.814453125
2116,2116,33.5,347.5,28.75425978881208,19.29,0.0277078844752595,0.018408,0.1379300502220641,0.094554,4298.1689453125
2117,2117,33.5,350.5,24.038268624923877,24.587,0.0230638668034684,0.023458,0.131324264860636,0.14646,2725.572021484375
2118,2118,33.5,351.5,25.089237484800343,24.736,0.0239832596450787,0.02372,0.1314629851395853,0.13639,490.5833435058594
2119,2119,34.5,130.5,35.529957714563366,12.776,0.0421249161737437,0.016249,0.1100045414800211,0.16463,106.51914978027344
2120,2120,34.5,134.5,44.29608845164818,46.694,0.0623194492292926,0.052517,0.2773069465778368,0.2547,58.579402923583984
2121,2121,34.5,135.5,,73.901,,0.093881,,0.34402,
2122,2122,34.5,136.5,26.479126540984147,39.192,0.0298443382550519,0.043393,0.2079992001142972,0.39683,247.66778564453125
2123,2123,34.5,137.5,26.522049420282517,58.552,0.0299722532634066,0.069139,0.2135728753158419,0.47284,680.9568481445312
2124,2124,34.5,138.5,25.774519897989745,26.226,0.0291350078842973,0.029229,0.2193024644219136,0.32809,1212.701416015625
2125,2125,34.5,139.5,24.158194955784232,20.98,0.0274285912488689,0.022886,0.2256284611356675,0.31108,758.2559204101562
2126,2126,34.5,140.5,24.597410490312825,23.398,0.0274684638523,0.026895,0.2371007760882813,0.25445,2543.790771484375
2127,2127,34.5,141.5,26.645931598126555,23.566,0.02912581264721,0.027607,0.2451303936430044,0.23044,5661.166015625
2128,2128,34.5,142.5,29.12281600129829,25.931,0.0315066423631046,0.02951,0.2381855321242743,0.20043,6092.71826171875
2129,2129,34.5,143.5,30.280601892625327,29.285,0.0326712621696485,0.032791,0.2342348162421051,0.21503,5320.91064453125
2130,2130,34.5,144.5,30.01698178054852,23.936,0.0324548421766641,0.027868,0.2399985724026747,0.227,5388.72509765625
2131,2131,34.5,145.5,30.18686042113067,25.3,0.0325426999372348,0.02929,0.2434977123535137,0.24899,5813.30615234375
2132,2132,34.5,146.5,30.81833223047288,23.159,0.032997877501015,0.026885,0.243611873258252,0.22962,5851.57421875
2133,2133,34.5,147.5,31.43878689125521,26.221,0.0333985968873827,0.030034,0.2438167447330033,0.24141,5918.0947265625
2134,2134,34.5,148.5,31.815895436819662,18.068,0.0336218376243613,0.021242,0.2451776582395885,0.24322,6011.81982421875
2135,2135,34.5,149.5,32.19437976864313,27.452,0.0338706475742397,0.030975,0.2454706926316173,0.22052,6069.81689453125
2136,2136,34.5,150.5,32.609703907395705,30.141,0.0340748025340196,0.033498,0.2459183044173273,0.21493,5976.82177734375
2137,2137,34.5,151.5,33.11232612576783,32.335,0.0343598473354993,0.035896,0.2453096698812933,0.2474,6056.20654296875
2138,2138,34.5,152.5,33.478287675779086,24.416,0.0345603703774199,0.028183,0.2431873124307572,0.25226,6080.6572265625
2139,2139,34.5,153.5,33.60232483601525,25.594,0.0345255784940718,0.029426,0.2414618744630058,0.26809,5908.82568359375
2140,2140,34.5,154.5,33.831423237161665,26.75,0.0345691079643717,0.030782,0.2386568208578189,0.28322,5812.11181640625
2141,2141,34.5,155.5,33.940407036030194,26.731,0.0345555617587666,0.030659,0.2351564298363482,0.30973,5672.19775390625
2142,2142,34.5,156.5,33.76105250686197,25.12,0.0343706391628105,0.028604,0.2314969309618283,0.29173,5349.2880859375
2143,2143,34.5,162.5,33.57505890028174,25.203,0.0339331002352053,0.028742,0.2360261994881048,0.2542,5599.42822265625
2144,2144,34.5,163.5,33.56875811830372,26.82,0.0338611693732034,0.02996,0.2365914949869546,0.26843,5927.40771484375
2145,2145,34.5,164.5,33.350564895068985,29.893,0.033578604777784,0.032864,0.2368308752483092,0.24492,6017.44091796875
2146,2146,34.5,165.5,32.93536635437299,28.667,0.033142604526851,0.031138,0.2372883436487832,0.23156,5965.2255859375
2147,2147,34.5,166.5,32.59033346547179,25.817,0.0328026678305326,0.02887,0.2367326612602073,0.28351,5870.1865234375
2148,2148,34.5,170.5,32.79931375517865,26.345,0.0328688899770733,0.029579,0.2355029118058544,0.25544,5292.31689453125
2149,2149,34.5,171.5,32.88583752561352,20.938,0.0328894868526046,0.024002,0.2351119438037216,0.24598,3315.6533203125
2150,2150,34.5,172.5,33.06486443210615,28.641,0.0329990438294326,0.031079,0.2368053659946091,0.21961,4704.1201171875
2151,2151,34.5,176.5,33.2931536392845,27.806,0.0331489954991695,0.029737,0.2412653587299229,0.26178,4183.99658203125
2152,2152,34.5,177.5,33.23493371187789,34.98,0.0330711973747579,0.03678,0.2385219926584434,0.25119,3444.797607421875
2153,2153,34.5,178.5,33.225370348473035,23.578,0.0330754534465543,0.026109,0.2343464648685827,0.23952,3271.028564453125
2154,2154,34.5,179.5,33.137722755043235,20.934,0.0330055015711164,0.022947,0.2304642890502393,0.22989,3249.267578125
2155,2155,34.5,196.5,41.17974770352421,24.506,0.0395331557167537,0.025886,0.2081415121826121,0.20465,5683.28759765625
2156,2156,34.5,197.5,41.57460650954432,25.777,0.0397656740678247,0.027409,0.2059551032234825,0.20544,5740.13916015625
2157,2157,34.5,198.5,41.74805946869297,21.85,0.0397823464698494,0.023641,0.2054173331268513,0.21768,5796.431640625
2158,2158,34.5,199.5,41.714806416952456,32.805,0.0396721757015528,0.033954,0.2056649093927196,0.17925,5790.04443359375
2159,2159,34.5,200.5,41.84790450409238,24.201,0.0397200764173735,0.025868,0.2073460210478468,0.23127,5840.26220703125
2160,2160,34.5,201.5,42.06364952278783,28.624,0.0398117733084371,0.029477,0.2098174344647365,0.19717,5856.98876953125
2161,2161,34.5,202.5,42.17113724385305,24.404,0.0398278074854507,0.026109,0.2095900718700569,0.20127,5806.66162109375
2162,2162,34.5,203.5,42.14180698138389,28.156,0.039745974163877,0.02937,0.2055888363281687,0.18803,5752.578125
2163,2163,34.5,207.5,42.03390013650409,27.277,0.0395969385905513,0.026671,0.1750395933090666,0.18812,5654.65966796875
2164,2164,34.5,208.5,41.59621076147739,12.107,0.0390967296890422,0.012249,0.1709515563096065,0.21367,5638.85888671875
2165,2165,34.5,219.5,36.40454266753893,28.29,0.0339484640566204,0.028064,0.1584305264815408,0.15099,5211.98095703125
2166,2166,34.5,220.5,36.0280531811675,29.93,0.0336004276311474,0.028523,0.1530112160056086,0.14031,5159.4541015625
2167,2167,34.5,221.5,35.565896037555305,27.931,0.033162425920282,0.026357,0.1418852555167452,0.17518,5052.18408203125
2168,2168,34.5,222.5,34.92462489227385,29.446,0.0325628948452994,0.027823,0.1342223663855745,0.17834,4978.50927734375
2169,2169,34.5,223.5,34.467558330580594,29.491,0.0322379379431732,0.028009,0.1333026451171255,0.14978,4929.6064453125
2170,2170,34.5,229.5,31.610607527411705,6.0414,0.0299246555259082,0.0056563,0.1340701528696591,0.08856,5011.45263671875
2171,2171,34.5,230.5,31.16278381114301,25.948,0.0296136041068422,0.024731,0.1298473280655315,0.11855,4841.99755859375
2172,2172,34.5,231.5,30.265119863058988,27.387,0.0289453479578702,0.025802,0.1210216665155294,0.10946,4840.04150390625
2173,2173,34.5,232.5,28.4076404362877,21.557,0.0273842169131518,0.020232,0.1153876435192029,0.090023,4776.47021484375
2174,2174,34.5,233.5,25.5881107756378,18.468,0.0247251266623649,0.017784,0.1232073912017403,0.09378,4703.80419921875
2175,2175,34.5,234.5,22.74598639304595,16.128,0.0219609090896314,0.015313,0.1315587681157313,0.10582,4628.59130859375
2176,2176,34.5,235.5,21.253573999288285,13.139,0.0205796615717421,0.013289,0.1353869634015794,0.086159,4408.29296875
2177,2177,34.5,236.5,20.79833370252553,10.399,0.0201270980362731,0.010922,0.1370606039069186,0.090192,4256.76806640625
2178,2178,34.5,237.5,21.883384470754216,15.435,0.0210903611995463,0.015121,0.1259290079723258,0.14595,4035.87060546875
2179,2179,34.5,238.5,32.84111939829344,31.76,0.0311100465437322,0.030805,0.1070457375761805,0.20154,2260.78369140625
2180,2180,34.5,239.5,41.80875954128173,37.419,0.0392698047512574,0.036918,0.1226729643762509,0.23249,492.8686218261719
2181,2181,34.5,240.5,37.29417416206714,29.138,0.0353126954346857,0.030554,0.1484114432834858,0.24761,182.914794921875
2182,2182,34.5,283.5,42.97026879762532,44.37,0.0471371476459878,0.048403,0.3008122163530031,0.54586,40.871803283691406
2183,2183,34.5,284.5,27.250957401977374,24.309,0.0282974243420482,0.026465,0.1687368478808741,0.21574,1532.1275634765625
2184,2184,34.5,285.5,25.355894647384925,13.453,0.0259967415646495,0.013292,0.1682767216434206,0.12338,3454.7373046875
2185,2185,34.5,288.5,24.97295319511095,24.532,0.0262242222847248,0.026923,0.18720951303236,0.15799,4718.083984375
2186,2186,34.5,293.5,26.966644043004514,24.961,0.0278514635551944,0.026632,0.2117819847168368,0.17023,5181.70166015625
2187,2187,34.5,305.5,35.01893506420267,30.13,0.0346653557654806,0.031165,0.2154882141194075,0.19729,5519.78515625
2188,2188,34.5,306.5,35.19038449178161,32.329,0.0347819952168007,0.033323,0.2148444000973966,0.18268,5392.8935546875
2189,2189,34.5,312.5,37.45843738775814,10.401,0.0366290903489118,0.012449,0.2122444027710438,0.14521,4725.94580078125
2190,2190,34.5,315.5,39.07733913458622,14.065,0.0378438270766092,0.017769,0.2055849233451429,0.1857,4366.29833984375
2191,2191,34.5,316.5,39.53845040739826,16.936,0.0381985103336781,0.019202,0.2019764121489491,0.20756,4133.94921875
2192,2192,34.5,317.5,39.88824819539774,18.057,0.038488046330923,0.021008,0.1978932642527545,0.20805,3961.484130859375
