,Lat,Lon,GFDL Std Fugacity Detrended,SOCAT Std Fugacity Detrended,GFDL Std pH Detrended,SOCAT Std pH Detrended,GFDL Std Omega Detrended,SOCAT Std Omega Detrended
1777,29.5,271.5,31.96686374041226,51.725,0.03087410543693399,0.06486,0.25862866418055586,0.50536
1778,29.5,272.5,27.138148204958405,31.857,0.03086953019480812,0.033677,0.17491290901459347,0.2948
1779,29.5,273.5,29.476943872180943,29.59,0.034668327222284114,0.030025,0.14290784573606163,0.22704
1780,29.5,274.5,38.94171357032203,35.103,0.04483870029021069,0.035499,0.1427371662735689,0.23579
1781,29.5,279.5,29.89415781925103,29.227,0.030230644320829423,0.029645,0.1370403105206475,0.24245
1782,29.5,280.5,29.26434643945108,20.668,0.028854634369606894,0.020326,0.10185938385792641,0.12367
1783,29.5,283.5,35.02633814428999,5.4603,0.03551097497827441,0.0055326,0.10350872403597523,0.049148
1784,29.5,284.5,34.8039154533767,22.182,0.035494588976338885,0.024177,0.10651836711875816,0.076973
1785,29.5,285.5,35.9306581146865,27.876,0.0366853037379319,0.032021,0.10420183280730733,0.28399
1786,29.5,286.5,37.875914753222034,30.335,0.03840947266031076,0.032657,0.10223522776441099,0.12938
1787,29.5,287.5,39.6698011350308,30.11,0.03987562030112749,0.031466,0.10326185399252624,0.14097
1788,29.5,289.5,41.07775440829905,18.681,0.04074030068085083,0.020515,0.10694433847644098,0.12421
1789,29.5,290.5,41.51898110391652,28.801,0.040966650733893176,0.031027,0.11141871527853814,0.16876
1790,29.5,300.5,41.47825686932186,27.022,0.040179966837070175,0.029015,0.1204185279534887,0.053086
1791,29.5,312.5,40.82555409204373,19.013,0.03825892001718361,0.017716,0.1273384934357826,0.14283
1792,29.5,313.5,40.39609325405708,24.437,0.03786123395817129,0.022188,0.1257630858173208,0.14707
1793,29.5,317.5,38.42297564247394,33.782,0.03569479564607261,0.032757,0.14998969036735266,0.10258
1794,29.5,318.5,37.802318087520916,19.858,0.03514638076906122,0.018674,0.1527652910624916,0.083584
1795,29.5,319.5,37.34266800030942,22.474,0.0347792760600286,0.024343,0.15195150577380911,0.17162
1796,29.5,320.5,36.95019775128259,22.299,0.03444388848260359,0.02371,0.1510070304649382,0.17983
1797,29.5,321.5,36.284682453019784,16.219,0.033793877449379235,0.016667,0.14525342830853039,0.099782
1798,29.5,322.5,35.4571008600433,17.456,0.03298957871919882,0.017825,0.13833434121370594,0.10094
1799,29.5,339.5,23.56569837078309,21.821,0.023479534084614347,0.022565,0.10852035308764507,0.090049
1800,29.5,344.5,24.588651122953284,18.127,0.023860632653885553,0.020898,0.10071051101693092,0.10589
1801,29.5,345.5,24.038107383738275,18.558,0.023171566899103012,0.019875,0.10812933387692171,0.12718
1802,29.5,346.5,22.636926445118274,19.394,0.021809152399364495,0.020119,0.11037916082743328,0.14608
1803,30.5,130.5,30.323390375655894,24.144,0.033549252809838725,0.029493,0.17265315195679506,0.1348
1804,30.5,131.5,29.67979184334349,6.6318,0.0326622080726595,0.010729,0.17475474600060487,0.13642
1805,30.5,132.5,32.864356322326316,6.4288,0.035701161328389956,0.011702,0.1674517877725491,0.1093
1806,30.5,133.5,38.375459148988455,5.4885,0.041104673186373335,0.0098145,0.15252316549152248,0.078509
1807,30.5,134.5,42.92422775152934,42.142,0.045652188598367664,0.045524,0.1394900926090448,0.14957
1808,30.5,135.5,44.24340097352749,33.112,0.04692628614587076,0.037355,0.14144278597340992,0.12281
1809,30.5,136.5,43.19918661940114,29.978,0.045776017830515194,0.033589,0.152870832041629,0.14343
1810,30.5,137.5,42.68086315644665,20.477,0.045213455054254774,0.023897,0.1608366879592488,0.20155
1811,30.5,138.5,43.14659331232674,18.021,0.045597826418629084,0.019514,0.16363257953160137,0.18696
1812,30.5,139.5,44.55501392983943,28.654,0.04681189615435127,0.033958,0.1633235003241317,0.18327
1813,30.5,140.5,46.08494449896058,31.001,0.04803744184485177,0.033746,0.16487111030979454,0.15438
1814,30.5,141.5,46.5740539654083,26.202,0.048280599279312636,0.029338,0.16929223152962478,0.16518
1815,30.5,142.5,46.3581249944757,25.842,0.047962287634006,0.03053,0.17444026337274382,0.21467
1816,30.5,143.5,46.187072381455465,14.382,0.04764784372207834,0.015304,0.1801556014312111,0.16165
1817,30.5,144.5,46.30220854780367,22.855,0.04760771529271075,0.026149,0.18480713852101954,0.17499
1818,30.5,145.5,46.353678911118095,23.567,0.04748125517052805,0.026693,0.19301782950704607,0.15498
1819,30.5,146.5,45.97963540484817,12.056,0.04689114703411765,0.013486,0.20414106508684485,0.12224
1820,30.5,151.5,44.488708910879424,50.514,0.04409543238968844,0.051732,0.2198619016307133,0.18275
1821,30.5,152.5,44.56523206632907,22.986,0.044119130575326786,0.025552,0.21497874813175227,0.18337
1822,30.5,153.5,44.57589079012256,12.273,0.044175170508299416,0.011011,0.21208221969882282,0.14869
1823,30.5,154.5,44.45584920058848,31.439,0.044102851088333506,0.035523,0.21368075843411305,0.19897
1824,30.5,155.5,44.40935658276965,34.48,0.04407112836551145,0.038313,0.21319412583926364,0.18337
1825,30.5,156.5,44.39056917238092,36.449,0.04400773410224251,0.039222,0.21136771927947115,0.14365
1826,30.5,164.5,42.298106106678745,37.82,0.04186626240859119,0.039297,0.21073714351578576,0.19786
1827,30.5,165.5,41.9165319113337,39.021,0.04154684240586965,0.040923,0.21051457144486926,0.19589
1828,30.5,169.5,41.27162382624556,13.043,0.0410095217195296,0.012904,0.19787554678086602,0.16141
1829,30.5,170.5,40.95688968871202,13.16,0.04066315623695684,0.012998,0.2000530686661659,0.16925
1830,30.5,171.5,40.63945968750051,16.166,0.04030570089047129,0.017413,0.20183573575148495,0.18624
1831,30.5,172.5,40.64504424993901,15.578,0.040286122602099204,0.016945,0.20143376610412553,0.1601
1832,30.5,173.5,40.6609206671844,19.456,0.040238304795159774,0.020946,0.20334530965821,0.18146
1833,30.5,174.5,40.63553907548774,36.054,0.04019900667254493,0.038417,0.2056455278541771,0.19055
1834,30.5,175.5,40.50387207267401,36.442,0.04006197194438174,0.039035,0.20516087137523284,0.21026
1835,30.5,176.5,40.32585496282647,31.414,0.039856250846353185,0.033233,0.20380153570563075,0.19185
1836,30.5,177.5,40.29541262767735,20.774,0.03979484236807854,0.020951,0.2022598783442216,0.16441
1837,30.5,178.5,40.34347783411102,29.998,0.03983719089376853,0.031491,0.19795107374406642,0.1886
1838,30.5,179.5,40.387769650577546,16.711,0.03990178436627532,0.016889,0.19098788866941577,0.17945
1839,30.5,180.5,40.200307308484334,10.994,0.03967807704940861,0.012714,0.19075379434813985,0.14572
1840,30.5,181.5,40.19560972901098,13.853,0.039581709321977215,0.01358,0.1917737607386797,0.13966
1841,30.5,182.5,40.43503700382879,7.4239,0.03974796856194579,0.0074253,0.19263440065630566,0.09663
1842,30.5,191.5,40.38180879837453,14.421,0.03930726484253308,0.013192,0.18729536599419264,0.11808
1843,30.5,192.5,40.23682694049125,13.35,0.03914166523271853,0.011434,0.18757481911993132,0.14464
1844,30.5,196.5,39.49761245110075,13.172,0.03827357392705945,0.0099952,0.1746600529956422,0.12849
1845,30.5,197.5,39.20169867629433,18.106,0.03794243442852273,0.018978,0.1733302613074271,0.20752
1846,30.5,199.5,38.698940718207105,24.785,0.03741055994696534,0.025051,0.16730334736410588,0.17654
1847,30.5,213.5,30.428917791325073,13.499,0.029172781598221908,0.013728,0.17348583072496906,0.11453
1848,30.5,219.5,28.67954519852483,7.606,0.027238274939803596,0.0072247,0.17047488924674928,0.073474
1849,30.5,224.5,26.999423912517564,16.787,0.02545948237337227,0.015848,0.1478950736698724,0.12203
1850,30.5,225.5,26.87448804843639,16.183,0.025376643916006282,0.015416,0.13967706728852655,0.10418
1851,30.5,228.5,26.214215954508273,17.329,0.024703475221470247,0.016726,0.12891107986195,0.10111
1852,30.5,229.5,26.077686958777488,17.412,0.024608637051038707,0.016576,0.12717089161059517,0.10054
1853,30.5,233.5,26.673970563605028,16.845,0.025532611933036832,0.015762,0.12122994973939394,0.10394
1854,30.5,271.5,34.69882119868062,60.707,0.04558301236931138,0.078476,0.43491463199668295,0.62511
1855,30.5,272.5,44.48427046986824,63.424,0.05610917188203334,0.082195,0.258590683853068,0.53819
1856,30.5,273.5,43.89329831249551,40.802,0.055289905671770626,0.040673,0.1637124532897453,0.21525
1857,30.5,279.5,34.742950973558834,34.99,0.03520005459619325,0.035752,0.1933736459187265,0.25436
1858,30.5,280.5,27.81790551256251,20.577,0.027568075298623995,0.020718,0.1094704536802871,0.1084
1859,30.5,287.5,37.454139028679926,33.636,0.03845571096489542,0.034155,0.11012791574507251,0.15245
1860,30.5,288.5,39.60570937721111,17.617,0.04030960563793846,0.018997,0.11036167232559772,0.13472
1861,30.5,289.5,40.377683821340796,30.273,0.0407719878164147,0.03163,0.11193639027888788,0.15149
1862,30.5,290.5,40.777907135404725,28.257,0.04086915215668143,0.030619,0.1157461457744669,0.17437
1863,30.5,291.5,40.95229142720619,10.818,0.04081831195638283,0.012875,0.1225794175297653,0.14304
1864,30.5,299.5,42.01046374406042,30.145,0.04115440044146323,0.032077,0.1343414578405175,0.20352
1865,30.5,300.5,42.07737647907912,29.203,0.04117599275318789,0.031069,0.1341562580132187,0.18184
1866,30.5,314.5,42.580421565276986,23.252,0.04010018908380188,0.020771,0.13412486864222975,0.14875
1867,30.5,315.5,41.997742488724604,11.112,0.039421962473367336,0.010781,0.13972661175808843,0.13421
1868,30.5,320.5,39.81189560402989,22.208,0.03720467189232185,0.023096,0.1585959530580592,0.19851
1869,30.5,321.5,38.931910457265765,21.694,0.036354655773316216,0.023485,0.15948433828444156,0.18859
1870,30.5,322.5,38.055590991676425,17.33,0.035492418544613095,0.017975,0.1590442190829576,0.13609
1871,30.5,323.5,37.54861331707858,14.718,0.03499289751789803,0.015619,0.1582403400754721,0.097899
1872,30.5,326.5,36.30979014067676,35.957,0.03372366067567287,0.033004,0.14485137812582188,0.0676
1873,30.5,327.5,35.91878557741108,32.551,0.033429315473277994,0.03103,0.13675823693780675,0.11586
1874,30.5,341.5,25.546739248902146,20.575,0.02505860128180019,0.020393,0.10867857969275246,0.099725
1875,30.5,345.5,24.928581592402733,17.59,0.024112326680909495,0.018488,0.10404327526307335,0.14406
1876,30.5,347.5,22.938633168886692,17.725,0.02212243817539796,0.018526,0.11540419477598282,0.15627
1877,30.5,348.5,19.872582984775182,14.837,0.01933260809811081,0.014268,0.12499732553928324,0.13162
1878,31.5,131.5,29.514154777782394,9.485,0.03262620050469996,0.015093,0.1819161451902575,0.16337
1879,31.5,132.5,30.866592371906183,23.679,0.03376838342003963,0.026164,0.1808147906956375,0.17511
1880,31.5,133.5,35.35993835525203,26.081,0.038205729591958636,0.034604,0.1674680139667377,0.22176
1881,31.5,134.5,39.399038604946355,31.281,0.04217763792660831,0.036819,0.15271802629905812,0.27259
1882,31.5,135.5,40.49370931946642,16.457,0.043158240677418865,0.0178,0.1501242957995039,0.096329
1883,31.5,136.5,39.6236312745849,28.603,0.04218836945559995,0.032874,0.15934511965322817,0.15635
1884,31.5,137.5,38.443124403399146,26.009,0.040991508553520156,0.030412,0.17280018908107028,0.22145
1885,31.5,138.5,37.73433939459596,16.97,0.040374740013266956,0.019102,0.184004352004558,0.2059
1886,31.5,139.5,38.35700899276961,24.932,0.04104260978100598,0.029083,0.1866650968156412,0.16592
1887,31.5,140.5,40.65919093524782,30.527,0.04311641531506472,0.033383,0.18055484511160083,0.16006
1888,31.5,141.5,42.733268401512035,22.071,0.044821339976358204,0.025832,0.17651556098033916,0.18548
1889,31.5,142.5,43.408291409013465,25.404,0.045289114194373634,0.029697,0.17886423499811843,0.19883
1890,31.5,143.5,43.36662001935375,13.271,0.04513630898327752,0.015978,0.18473589062495668,0.16279
1891,31.5,144.5,43.680793824293026,14.404,0.045259076001428734,0.017348,0.19013501902983937,0.16645
1892,31.5,145.5,44.51622522977289,18.166,0.045801274868953634,0.021372,0.19475719786325185,0.1773
1893,31.5,146.5,44.78507211818363,16.8,0.04576468621234505,0.018591,0.20202802569013276,0.201
1894,31.5,147.5,44.402751072711574,14.53,0.04505662784656718,0.017166,0.211955318861205,0.18182
1895,31.5,148.5,43.88936779926542,12.681,0.04418124879554481,0.014626,0.21967114396946982,0.16028
1896,31.5,153.5,42.403262073798544,30.357,0.042008480145602205,0.034406,0.21931918374826875,0.22999
1897,31.5,154.5,42.219870507677655,33.054,0.04191920903693155,0.036655,0.21702345110987173,0.25114
1898,31.5,155.5,42.248684348898564,35.598,0.04200133081615782,0.03926,0.21538089568453075,0.24036
1899,31.5,156.5,42.41789834803406,12.351,0.04211349562180189,0.013968,0.2150475532513291,0.16588
1900,31.5,161.5,42.04311998099943,23.097,0.04148200298532447,0.025906,0.2172505366394993,0.20481
1901,31.5,162.5,41.89593856752877,35.145,0.04136707239357515,0.037649,0.21552897730390386,0.19446
1902,31.5,163.5,41.727144577698674,33.689,0.0412309731266027,0.036305,0.21391834783612912,0.20183
1903,31.5,164.5,41.40192929477999,26.499,0.04094006976385371,0.028779,0.21471032376796453,0.1968
1904,31.5,165.5,40.960908248242816,37.909,0.04053905538344407,0.038988,0.21756214739763122,0.23069
1905,31.5,166.5,40.52132777797202,32.32,0.04013589667037616,0.034766,0.2180140446048675,0.24247
1906,31.5,167.5,40.14261197688655,9.9389,0.03978687672392332,0.010706,0.21595543549644916,0.13163
1907,31.5,168.5,39.946708611115,11.389,0.03960207837020875,0.012427,0.21275527066167255,0.14786
1908,31.5,169.5,39.77892606114641,8.7622,0.039446132512140124,0.0099394,0.21017517420491258,0.16168
1909,31.5,170.5,39.518699651578146,9.7534,0.03916896791120512,0.009863,0.20952980103908517,0.1464
1910,31.5,171.5,39.287416967671,9.9485,0.03889782276503648,0.0085253,0.21038781675608073,0.13916
1911,31.5,172.5,39.332918019236665,9.2847,0.038946434181687584,0.0094602,0.208023584248544,0.14341
1912,31.5,173.5,39.43173499902707,12.532,0.03901959234817811,0.012013,0.20495954787518347,0.1854
1913,31.5,174.5,39.49278588683875,8.0897,0.03906591259415455,0.0072806,0.2051887510921096,0.17493
1914,31.5,175.5,39.25526231164092,16.484,0.03880636917655235,0.016545,0.20740573764761788,0.20766
1915,31.5,176.5,38.99909851780067,6.1469,0.03850274048924451,0.0052822,0.20971575383693633,0.16679
1916,31.5,177.5,38.99116836497714,8.2002,0.038468494389572616,0.0089902,0.20926376932300975,0.12665
1917,31.5,178.5,39.091462552552585,6.7012,0.038570717309893816,0.0085015,0.2060266481581202,0.08751
